,Boat,Time,Country,Rank,Date,FinalType,Year,City
63,JM4+,6:25.69,ROM,1,2006-08-05 14:10:00,FA,2006,Amsterdam
64,JM4+,6:26.96,ITA,2,2006-08-05 14:10:00,FA,2006,Amsterdam
65,JM4+,6:27.23,GER,3,2006-08-05 14:10:00,FA,2006,Amsterdam
66,JM4+,6:28.61,CAN,4,2006-08-05 14:10:00,FA,2006,Amsterdam
67,JM4+,6:32.77,UKR,5,2006-08-05 14:10:00,FA,2006,Amsterdam
68,JM4+,6:35.04,POL,6,2006-08-05 14:10:00,FA,2006,Amsterdam
69,JM4-,6:01.63,GBR,1,2006-08-05 15:34:00,FA,2006,Amsterdam
70,JM4-,6:03.34,GER,2,2006-08-05 15:34:00,FA,2006,Amsterdam
71,JM4-,6:09.96,SLO,3,2006-08-05 15:34:00,FA,2006,Amsterdam
72,JM4-,6:12.52,ITA,4,2006-08-05 15:34:00,FA,2006,Amsterdam
73,JM4-,6:13.24,FRA,5,2006-08-05 15:34:00,FA,2006,Amsterdam
74,JM4-,6:20.30,ESP,6,2006-08-05 15:34:00,FA,2006,Amsterdam
75,JW4x,6:39.92,GER,1,2006-08-05 15:46:00,FA,2006,Amsterdam
76,JW4x,6:44.33,NZL,2,2006-08-05 15:46:00,FA,2006,Amsterdam
77,JW4x,6:48.09,AUT,3,2006-08-05 15:46:00,FA,2006,Amsterdam
78,JW4x,6:48.39,GRE,4,2006-08-05 15:46:00,FA,2006,Amsterdam
79,JW4x,6:51.87,BLR,5,2006-08-05 15:46:00,FA,2006,Amsterdam
80,JW4x,6:53.04,FRA,6,2006-08-05 15:46:00,FA,2006,Amsterdam
81,JM4x,5:57.59,GER,1,2006-08-05 15:58:00,FA,2006,Amsterdam
82,JM4x,6:00.76,CRO,2,2006-08-05 15:58:00,FA,2006,Amsterdam
83,JM4x,6:01.13,AUS,3,2006-08-05 15:58:00,FA,2006,Amsterdam
84,JM4x,6:04.94,UKR,4,2006-08-05 15:58:00,FA,2006,Amsterdam
85,JM4x,6:07.38,FRA,5,2006-08-05 15:58:00,FA,2006,Amsterdam
86,JM4x,6:12.59,SLO,6,2006-08-05 15:58:00,FA,2006,Amsterdam
87,JW8+,6:25.46,ROM,1,2006-08-05 16:10:00,FA,2006,Amsterdam
88,JW8+,6:28.08,USA,2,2006-08-05 16:10:00,FA,2006,Amsterdam
89,JW8+,6:30.00,GER,3,2006-08-05 16:10:00,FA,2006,Amsterdam
90,JW8+,6:31.49,RUS,4,2006-08-05 16:10:00,FA,2006,Amsterdam
91,JW8+,6:41.73,FRA,5,2006-08-05 16:10:00,FA,2006,Amsterdam
92,JM8+,5:43.50,NZL,1,2006-08-05 16:22:00,FA,2006,Amsterdam
93,JM8+,5:45.25,GER,2,2006-08-05 16:22:00,FA,2006,Amsterdam
94,JM8+,5:46.25,ITA,3,2006-08-05 16:22:00,FA,2006,Amsterdam
95,JM8+,5:49.25,GBR,4,2006-08-05 16:22:00,FA,2006,Amsterdam
96,JM8+,5:52.21,USA,5,2006-08-05 16:22:00,FA,2006,Amsterdam
97,JM8+,5:56.64,ROM,6,2006-08-05 16:22:00,FA,2006,Amsterdam
0,M4-,5:59.50,EGY,1,2006-08-24 10:36:00,FC,2006,Eton
1,M4-,6:01.43,POL,2,2006-08-24 10:36:00,FC,2006,Eton
2,M4-,6:03.24,AUS,3,2006-08-24 10:36:00,FC,2006,Eton
3,M4-,6:07.57,RUS,4,2006-08-24 10:36:00,FC,2006,Eton
4,M4-,6:09.17,POR,5,2006-08-24 10:36:00,FC,2006,Eton
5,M4-,6:24.22,INA,6,2006-08-24 10:36:00,FC,2006,Eton
6,M4x,6:14.77,CHN,1,2006-08-25 13:42:00,FC,2006,Eton
7,M4x,6:16.68,TUR,2,2006-08-25 13:42:00,FC,2006,Eton
8,M4x,6:18.82,EGY,3,2006-08-25 13:42:00,FC,2006,Eton
9,M8+,5:51.74,BLR,1,2006-08-25 13:48:00,FC,2006,Eton
10,M8+,5:54.10,NED,2,2006-08-25 13:48:00,FC,2006,Eton
11,M8+,5:58.06,CRO,3,2006-08-25 13:48:00,FC,2006,Eton
12,M8+,5:59.84,UKR,4,2006-08-25 13:48:00,FC,2006,Eton
13,M4-,5:53.66,IRL,1,2006-08-26 10:24:00,FB,2006,Eton
14,M4-,5:54.39,CAN,2,2006-08-26 10:24:00,FB,2006,Eton
15,M4-,5:54.98,NZL,3,2006-08-26 10:24:00,FB,2006,Eton
16,M4-,5:57.74,CZE,4,2006-08-26 10:24:00,FB,2006,Eton
17,M4-,5:59.00,ESP,5,2006-08-26 10:24:00,FB,2006,Eton
18,M4-,5:59.07,ITA,6,2006-08-26 10:24:00,FB,2006,Eton
19,W4-,6:25.35,AUS,1,2006-08-26 11:10:00,FA,2006,Eton
20,W4-,6:26.75,CHN,2,2006-08-26 11:10:00,FA,2006,Eton
21,W4-,6:28.66,USA,3,2006-08-26 11:10:00,FA,2006,Eton
22,W4-,6:30.52,BLR,4,2006-08-26 11:10:00,FA,2006,Eton
23,W4-,6:31.37,NED,5,2006-08-26 11:10:00,FA,2006,Eton
24,W4-,6:32.33,GER,6,2006-08-26 11:10:00,FA,2006,Eton
25,M4-,5:43.75,GBR,1,2006-08-26 13:55:00,FA,2006,Eton
26,M4-,5:44.64,GER,2,2006-08-26 13:55:00,FA,2006,Eton
27,M4-,5:45.54,NED,3,2006-08-26 13:55:00,FA,2006,Eton
28,M4-,5:47.09,USA,4,2006-08-26 13:55:00,FA,2006,Eton
29,M4-,5:49.44,SLO,5,2006-08-26 13:55:00,FA,2006,Eton
30,M4-,5:50.01,FRA,6,2006-08-26 13:55:00,FA,2006,Eton
31,W4x,6:24.65,UKR,1,2006-08-27 10:38:00,FB,2006,Eton
32,W4x,6:26.75,CAN,2,2006-08-27 10:38:00,FB,2006,Eton
33,M4x,5:44.35,GER,1,2006-08-27 10:45:00,FB,2006,Eton
34,M4x,5:45.33,USA,2,2006-08-27 10:45:00,FB,2006,Eton
35,M4x,5:45.77,AUS,3,2006-08-27 10:45:00,FB,2006,Eton
36,M4x,5:48.41,FRA,4,2006-08-27 10:45:00,FB,2006,Eton
37,M4x,5:48.81,BLR,5,2006-08-27 10:45:00,FB,2006,Eton
38,M4x,5:52.73,ROM,6,2006-08-27 10:45:00,FB,2006,Eton
39,W8+,6:10.48,NZL,1,2006-08-27 10:52:00,FB,2006,Eton
40,W8+,6:10.98,GBR,2,2006-08-27 10:52:00,FB,2006,Eton
41,W8+,6:13.67,RUS,3,2006-08-27 10:52:00,FB,2006,Eton
42,W8+,6:15.93,FRA,4,2006-08-27 10:52:00,FB,2006,Eton
43,W8+,6:16.67,BLR,5,2006-08-27 10:52:00,FB,2006,Eton
44,W8+,6:20.62,UKR,6,2006-08-27 10:52:00,FB,2006,Eton
45,M8+,5:35.90,RUS,1,2006-08-27 10:59:00,FB,2006,Eton
46,M8+,5:36.68,SUI,2,2006-08-27 10:59:00,FB,2006,Eton
47,M8+,5:37.57,CAN,3,2006-08-27 10:59:00,FB,2006,Eton
48,M8+,5:38.07,FRA,4,2006-08-27 10:59:00,FB,2006,Eton
49,M8+,5:39.46,CHN,5,2006-08-27 10:59:00,FB,2006,Eton
50,M8+,5:45.86,ROM,6,2006-08-27 10:59:00,FB,2006,Eton
51,M4+,6:05.77,GER,1,2006-08-27 12:45:00,FA,2006,Eton
52,M4+,6:06.47,CAN,2,2006-08-27 12:45:00,FA,2006,Eton
53,M4+,6:07.37,NZL,3,2006-08-27 12:45:00,FA,2006,Eton
54,M4+,6:07.60,USA,4,2006-08-27 12:45:00,FA,2006,Eton
55,M4+,6:07.98,GBR,5,2006-08-27 12:45:00,FA,2006,Eton
56,M4+,6:13.45,ITA,6,2006-08-27 12:45:00,FA,2006,Eton
57,W4x,6:12.50,GBR,1,2006-08-27 14:30:00,FA,2006,Eton
58,W4x,6:13.99,AUS,2,2006-08-27 14:30:00,FA,2006,Eton
59,W4x,6:14.67,GER,3,2006-08-27 14:30:00,FA,2006,Eton
60,W4x,6:18.57,CHN,4,2006-08-27 14:30:00,FA,2006,Eton
61,W4x,6:22.01,USA,5,2006-08-27 14:30:00,FA,2006,Eton
62,M4x,5:38.99,POL,1,2006-08-27 14:45:00,FA,2006,Eton
63,M4x,5:40.47,UKR,2,2006-08-27 14:45:00,FA,2006,Eton
64,M4x,5:41.23,EST,3,2006-08-27 14:45:00,FA,2006,Eton
65,M4x,5:42.66,ITA,4,2006-08-27 14:45:00,FA,2006,Eton
66,M4x,5:46.61,CZE,5,2006-08-27 14:45:00,FA,2006,Eton
67,M4x,5:46.70,RUS,6,2006-08-27 14:45:00,FA,2006,Eton
68,W8+,5:55.50,USA,1,2006-08-27 15:00:00,FA,2006,Eton
69,W8+,5:57.29,GER,2,2006-08-27 15:00:00,FA,2006,Eton
70,W8+,6:00.29,AUS,3,2006-08-27 15:00:00,FA,2006,Eton
71,W8+,6:01.01,CHN,4,2006-08-27 15:00:00,FA,2006,Eton
72,W8+,6:03.32,CAN,5,2006-08-27 15:00:00,FA,2006,Eton
73,W8+,6:08.23,ROM,6,2006-08-27 15:00:00,FA,2006,Eton
74,M8+,5:21.85,GER,1,2006-08-27 15:15:00,FA,2006,Eton
75,M8+,5:23.29,ITA,2,2006-08-27 15:15:00,FA,2006,Eton
76,M8+,5:24.14,USA,3,2006-08-27 15:15:00,FA,2006,Eton
77,M8+,5:29.91,AUS,4,2006-08-27 15:15:00,FA,2006,Eton
78,M8+,5:32.40,GBR,5,2006-08-27 15:15:00,FA,2006,Eton
79,M8+,5:34.02,POL,6,2006-08-27 15:15:00,FA,2006,Eton
0,BM4-,6:19.66,SLO,1,2007-07-28 10:06:00,FC,2007,Glasgow
1,BM4-,6:21.68,IRL,2,2007-07-28 10:06:00,FC,2007,Glasgow
2,BM4-,6:29.29,POR,3,2007-07-28 10:06:00,FC,2007,Glasgow
3,BM4x,6:07.17,ARG,1,2007-07-28 10:30:00,FC,2007,Glasgow
4,BM4x,6:08.07,LTU,2,2007-07-28 10:30:00,FC,2007,Glasgow
5,BM4x,6:10.60,NOR,3,2007-07-28 10:30:00,FC,2007,Glasgow
6,BM4x,6:10.84,USA,4,2007-07-28 10:30:00,FC,2007,Glasgow
7,BW4x,6:40.10,FRA,1,2007-07-28 11:00:00,FB,2007,Glasgow
8,BW4x,6:44.02,UKR,2,2007-07-28 11:00:00,FB,2007,Glasgow
9,BW4x,6:45.55,RUS,3,2007-07-28 11:00:00,FB,2007,Glasgow
10,BW4x,6:46.00,NZL,4,2007-07-28 11:00:00,FB,2007,Glasgow
11,BM4-,6:11.00,ITA,1,2007-07-29 10:36:00,FB,2007,Glasgow
12,BM4-,6:12.15,CRO,2,2007-07-29 10:36:00,FB,2007,Glasgow
13,BM4-,6:13.50,FRA,3,2007-07-29 10:36:00,FB,2007,Glasgow
14,BM4-,6:13.54,POL,4,2007-07-29 10:36:00,FB,2007,Glasgow
15,BM4-,6:14.26,UKR,5,2007-07-29 10:36:00,FB,2007,Glasgow
16,BM4-,6:15.74,BLR,6,2007-07-29 10:36:00,FB,2007,Glasgow
17,BM4x,5:55.59,POL,1,2007-07-29 11:00:00,FB,2007,Glasgow
18,BM4x,5:57.48,UKR,2,2007-07-29 11:00:00,FB,2007,Glasgow
19,BM4x,5:58.79,SUI,3,2007-07-29 11:00:00,FB,2007,Glasgow
20,BM4x,5:59.01,CZE,4,2007-07-29 11:00:00,FB,2007,Glasgow
21,BM4x,6:01.54,HUN,5,2007-07-29 11:00:00,FB,2007,Glasgow
22,BM4x,6:11.73,ROU,6,2007-07-29 11:00:00,FB,2007,Glasgow
23,BM8+,5:42.56,CAN,1,2007-07-29 11:06:00,FB,2007,Glasgow
24,BM8+,5:44.34,ESP,2,2007-07-29 11:06:00,FB,2007,Glasgow
25,BM8+,5:46.11,RUS,3,2007-07-29 11:06:00,FB,2007,Glasgow
26,BM8+,5:47.80,NED,4,2007-07-29 11:06:00,FB,2007,Glasgow
27,BM8+,5:47.92,ITA,5,2007-07-29 11:06:00,FB,2007,Glasgow
28,BM8+,5:50.62,CZE,6,2007-07-29 11:06:00,FB,2007,Glasgow
29,BW4-,6:45.65,ITA,1,2007-07-29 11:18:00,FA,2007,Glasgow
30,BW4-,6:47.43,AUS,2,2007-07-29 11:18:00,FA,2007,Glasgow
31,BW4-,6:48.53,GBR,3,2007-07-29 11:18:00,FA,2007,Glasgow
32,BW4-,6:53.21,GER,4,2007-07-29 11:18:00,FA,2007,Glasgow
33,BW4-,6:56.00,NED,5,2007-07-29 11:18:00,FA,2007,Glasgow
34,BW4-,6:56.24,RUS,6,2007-07-29 11:18:00,FA,2007,Glasgow
35,BM4+,6:15.57,ITA,1,2007-07-29 11:28:00,FA,2007,Glasgow
36,BM4+,6:18.45,FRA,2,2007-07-29 11:28:00,FA,2007,Glasgow
37,BM4+,6:20.92,GBR,3,2007-07-29 11:28:00,FA,2007,Glasgow
38,BM4+,6:25.62,GER,4,2007-07-29 11:28:00,FA,2007,Glasgow
39,BM4-,5:57.55,GER,1,2007-07-29 13:18:00,FA,2007,Glasgow
40,BM4-,6:00.51,NZL,2,2007-07-29 13:18:00,FA,2007,Glasgow
41,BM4-,6:02.12,GBR,3,2007-07-29 13:18:00,FA,2007,Glasgow
42,BM4-,6:07.53,ROU,4,2007-07-29 13:18:00,FA,2007,Glasgow
43,BM4-,6:07.93,SRB,5,2007-07-29 13:18:00,FA,2007,Glasgow
44,BM4-,6:11.75,AUS,6,2007-07-29 13:18:00,FA,2007,Glasgow
45,BW4x,6:32.59,USA,1,2007-07-29 13:58:00,FA,2007,Glasgow
46,BW4x,6:33.38,AUS,2,2007-07-29 13:58:00,FA,2007,Glasgow
47,BW4x,6:34.11,GBR,3,2007-07-29 13:58:00,FA,2007,Glasgow
48,BW4x,6:34.47,GER,4,2007-07-29 13:58:00,FA,2007,Glasgow
49,BW4x,6:41.33,NED,5,2007-07-29 13:58:00,FA,2007,Glasgow
50,BW4x,6:51.70,ROU,6,2007-07-29 13:58:00,FA,2007,Glasgow
51,BM4x,5:48.40,GER,1,2007-07-29 14:08:00,FA,2007,Glasgow
52,BM4x,5:49.53,FRA,2,2007-07-29 14:08:00,FA,2007,Glasgow
53,BM4x,5:49.71,AUS,3,2007-07-29 14:08:00,FA,2007,Glasgow
54,BM4x,5:54.01,ITA,4,2007-07-29 14:08:00,FA,2007,Glasgow
55,BM4x,5:56.39,SLO,5,2007-07-29 14:08:00,FA,2007,Glasgow
56,BM4x,5:59.55,RUS,6,2007-07-29 14:08:00,FA,2007,Glasgow
57,BW8+,6:15.20,BLR,1,2007-07-29 14:18:00,FA,2007,Glasgow
58,BW8+,6:15.43,GER,2,2007-07-29 14:18:00,FA,2007,Glasgow
59,BW8+,6:17.85,USA,3,2007-07-29 14:18:00,FA,2007,Glasgow
60,BW8+,6:22.43,CAN,4,2007-07-29 14:18:00,FA,2007,Glasgow
61,BW8+,6:23.41,POL,5,2007-07-29 14:18:00,FA,2007,Glasgow
62,BM8+,5:33.90,EST,1,2007-07-29 14:28:00,FA,2007,Glasgow
63,BM8+,5:34.29,GER,2,2007-07-29 14:28:00,FA,2007,Glasgow
64,BM8+,5:34.73,AUS,3,2007-07-29 14:28:00,FA,2007,Glasgow
65,BM8+,5:35.08,USA,4,2007-07-29 14:28:00,FA,2007,Glasgow
66,BM8+,5:38.37,POL,5,2007-07-29 14:28:00,FA,2007,Glasgow
67,BM8+,5:42.41,GBR,6,2007-07-29 14:28:00,FA,2007,Glasgow
0,JM4x,6:11.98,DEN,1,2007-08-11 10:06:00,FD,2007,Beijing
1,JM4x,6:13.35,RUS,2,2007-08-11 10:06:00,FD,2007,Beijing
2,JM4x,6:14.13,BUL,3,2007-08-11 10:06:00,FD,2007,Beijing
3,JM4x,6:15.78,NOR,4,2007-08-11 10:06:00,FD,2007,Beijing
4,JM4x,6:21.53,USA,5,2007-08-11 10:06:00,FD,2007,Beijing
5,JM4x,6:25.07,IRI,6,2007-08-11 10:06:00,FD,2007,Beijing
6,JM4-,6:28.89,RSA,1,2007-08-11 10:42:00,FC,2007,Beijing
7,JM4-,6:31.73,USA,2,2007-08-11 10:42:00,FC,2007,Beijing
8,JM4-,6:38.29,KOR,3,2007-08-11 10:42:00,FC,2007,Beijing
9,JM4x,6:09.74,AUT,1,2007-08-11 10:48:00,FC,2007,Beijing
10,JM4x,6:09.96,POR,2,2007-08-11 10:48:00,FC,2007,Beijing
11,JM4x,6:14.56,ESP,3,2007-08-11 10:48:00,FC,2007,Beijing
12,JM4x,6:15.53,BLR,4,2007-08-11 10:48:00,FC,2007,Beijing
13,JM4x,6:16.22,POL,5,2007-08-11 10:48:00,FC,2007,Beijing
14,JM4x,6:17.92,SUI,6,2007-08-11 10:48:00,FC,2007,Beijing
15,JW4-,7:10.63,FRA,1,2007-08-11 11:00:00,FB,2007,Beijing
16,JW4-,7:13.27,USA,2,2007-08-11 11:00:00,FB,2007,Beijing
17,JW4-,7:24.17,KOR,3,2007-08-11 11:00:00,FB,2007,Beijing
18,JM4+,6:45.15,USA,1,2007-08-11 11:06:00,FB,2007,Beijing
19,JM4+,7:14.63,RSA,2,2007-08-11 11:06:00,FB,2007,Beijing
20,JM4-,6:19.07,FRA,1,2007-08-11 11:48:00,FB,2007,Beijing
21,JM4-,6:21.01,POL,2,2007-08-11 11:48:00,FB,2007,Beijing
22,JM4-,6:21.89,CAN,3,2007-08-11 11:48:00,FB,2007,Beijing
23,JM4-,6:23.55,CRO,4,2007-08-11 11:48:00,FB,2007,Beijing
24,JM4-,6:23.56,DEN,5,2007-08-11 11:48:00,FB,2007,Beijing
25,JM4-,6:31.37,SRB,6,2007-08-11 11:48:00,FB,2007,Beijing
26,JW4x,6:52.50,CHN,1,2007-08-11 11:54:00,FB,2007,Beijing
27,JW4x,6:54.91,ITA,2,2007-08-11 11:54:00,FB,2007,Beijing
28,JW4x,6:56.07,RUS,3,2007-08-11 11:54:00,FB,2007,Beijing
29,JW4x,6:57.58,ROU,4,2007-08-11 11:54:00,FB,2007,Beijing
30,JW4x,6:59.68,FRA,5,2007-08-11 11:54:00,FB,2007,Beijing
31,JW4x,7:13.47,KAZ,6,2007-08-11 11:54:00,FB,2007,Beijing
32,JM4x,6:06.55,UKR,1,2007-08-11 12:00:00,FB,2007,Beijing
33,JM4x,6:08.64,AUS,2,2007-08-11 12:00:00,FB,2007,Beijing
34,JM4x,6:09.05,JPN,3,2007-08-11 12:00:00,FB,2007,Beijing
35,JM4x,6:09.25,CZE,4,2007-08-11 12:00:00,FB,2007,Beijing
36,JM4x,6:12.38,ITA,5,2007-08-11 12:00:00,FB,2007,Beijing
37,JM4x,6:12.48,SRB,6,2007-08-11 12:00:00,FB,2007,Beijing
38,JM8+,5:55.73,GBR,1,2007-08-11 12:06:00,FB,2007,Beijing
39,JM8+,6:08.52,RUS,2,2007-08-11 12:06:00,FB,2007,Beijing
40,JW4-,6:54.19,CHN,1,2007-08-11 15:00:00,FA,2007,Beijing
41,JW4-,6:57.07,GER,2,2007-08-11 15:00:00,FA,2007,Beijing
42,JW4-,6:59.58,BLR,3,2007-08-11 15:00:00,FA,2007,Beijing
43,JW4-,7:03.05,NZL,4,2007-08-11 15:00:00,FA,2007,Beijing
44,JW4-,7:07.00,ITA,5,2007-08-11 15:00:00,FA,2007,Beijing
45,JW4-,7:08.84,GBR,6,2007-08-11 15:00:00,FA,2007,Beijing
46,JM4+,6:32.67,ITA,1,2007-08-11 15:10:00,FA,2007,Beijing
47,JM4+,6:34.71,FRA,2,2007-08-11 15:10:00,FA,2007,Beijing
48,JM4+,6:36.83,GER,3,2007-08-11 15:10:00,FA,2007,Beijing
49,JM4+,6:37.20,NZL,4,2007-08-11 15:10:00,FA,2007,Beijing
50,JM4+,6:42.74,AUS,5,2007-08-11 15:10:00,FA,2007,Beijing
51,JM4+,6:50.84,UKR,6,2007-08-11 15:10:00,FA,2007,Beijing
52,JM4-,6:06.76,GBR,1,2007-08-11 16:34:00,FA,2007,Beijing
53,JM4-,6:08.87,GER,2,2007-08-11 16:34:00,FA,2007,Beijing
54,JM4-,6:09.41,NED,3,2007-08-11 16:34:00,FA,2007,Beijing
55,JM4-,6:14.55,ITA,4,2007-08-11 16:34:00,FA,2007,Beijing
56,JM4-,6:18.23,CHN,5,2007-08-11 16:34:00,FA,2007,Beijing
57,JM4-,6:20.01,BUL,6,2007-08-11 16:34:00,FA,2007,Beijing
58,JW4x,6:34.00,GER,1,2007-08-11 16:46:00,FA,2007,Beijing
59,JW4x,6:38.08,BLR,2,2007-08-11 16:46:00,FA,2007,Beijing
60,JW4x,6:42.38,GRE,3,2007-08-11 16:46:00,FA,2007,Beijing
61,JW4x,6:43.84,CZE,4,2007-08-11 16:46:00,FA,2007,Beijing
62,JW4x,6:44.68,AUT,5,2007-08-11 16:46:00,FA,2007,Beijing
63,JW4x,6:49.71,NZL,6,2007-08-11 16:46:00,FA,2007,Beijing
64,JM4x,5:57.44,CHN,1,2007-08-11 16:58:00,FA,2007,Beijing
65,JM4x,5:57.85,SLO,2,2007-08-11 16:58:00,FA,2007,Beijing
66,JM4x,5:58.86,LAT,3,2007-08-11 16:58:00,FA,2007,Beijing
67,JM4x,5:59.48,FRA,4,2007-08-11 16:58:00,FA,2007,Beijing
68,JM4x,6:02.79,GER,5,2007-08-11 16:58:00,FA,2007,Beijing
69,JM4x,6:29.70,GBR,6,2007-08-11 16:58:00,FA,2007,Beijing
70,JW8+,6:27.47,ROU,1,2007-08-11 17:10:00,FA,2007,Beijing
71,JW8+,6:29.07,GER,2,2007-08-11 17:10:00,FA,2007,Beijing
72,JW8+,6:30.17,USA,3,2007-08-11 17:10:00,FA,2007,Beijing
73,JW8+,6:31.14,CHN,4,2007-08-11 17:10:00,FA,2007,Beijing
74,JW8+,6:41.21,NED,5,2007-08-11 17:10:00,FA,2007,Beijing
75,JW8+,6:43.88,POL,6,2007-08-11 17:10:00,FA,2007,Beijing
76,JM8+,5:41.86,GER,1,2007-08-11 17:22:00,FA,2007,Beijing
77,JM8+,5:44.34,NZL,2,2007-08-11 17:22:00,FA,2007,Beijing
78,JM8+,5:48.24,CHN,3,2007-08-11 17:22:00,FA,2007,Beijing
79,JM8+,5:50.20,ITA,4,2007-08-11 17:22:00,FA,2007,Beijing
80,JM8+,5:51.56,USA,5,2007-08-11 17:22:00,FA,2007,Beijing
81,JM8+,5:58.70,ROU,6,2007-08-11 17:22:00,FA,2007,Beijing
0,M4-,6:29.76,POR,1,2007-08-30 15:48:00,FD,2007,Munich
1,M4-,6:32.04,POL,2,2007-08-30 15:48:00,FD,2007,Munich
2,M4-,6:35.54,ROU,3,2007-08-30 15:48:00,FD,2007,Munich
3,M4-,6:40.91,CHN,4,2007-08-30 15:48:00,FD,2007,Munich
4,M4-,6:41.66,IND,5,2007-08-30 15:48:00,FD,2007,Munich
5,M4-,7:15.11,SRB,6,2007-08-30 15:48:00,FD,2007,Munich
6,M4x,6:12.48,EGY,1,2007-08-31 09:54:00,FD,2007,Munich
7,M4x,6:17.45,ROU,2,2007-08-31 09:54:00,FD,2007,Munich
8,M4-,6:01.34,GRE,1,2007-08-31 10:42:00,FC,2007,Munich
9,M4-,6:01.55,CAN,2,2007-08-31 10:42:00,FC,2007,Munich
10,M4-,6:04.92,EGY,3,2007-08-31 10:42:00,FC,2007,Munich
11,M4-,6:08.73,ARG,4,2007-08-31 10:42:00,FC,2007,Munich
12,M4-,6:09.21,CRO,5,2007-08-31 10:42:00,FC,2007,Munich
13,M4-,6:09.53,ESP,6,2007-08-31 10:42:00,FC,2007,Munich
14,M4x,5:58.11,ARG,1,2007-08-31 11:06:00,FC,2007,Munich
15,M4x,5:58.49,CAN,2,2007-08-31 11:06:00,FC,2007,Munich
16,M4x,6:00.50,GBR,3,2007-08-31 11:06:00,FC,2007,Munich
17,M4x,6:03.31,CHN,4,2007-08-31 11:06:00,FC,2007,Munich
18,M4x,6:06.32,CRO,5,2007-08-31 11:06:00,FC,2007,Munich
19,M8+,5:44.80,NZL,1,2007-08-31 11:12:00,FC,2007,Munich
20,M8+,5:46.88,CRO,2,2007-08-31 11:12:00,FC,2007,Munich
21,M8+,5:47.20,ITA,3,2007-08-31 11:12:00,FC,2007,Munich
22,M8+,5:49.16,EST,4,2007-08-31 11:12:00,FC,2007,Munich
23,M4-,5:59.25,CZE,1,2007-09-01 10:00:00,FB,2007,Munich
24,M4-,6:00.26,USA,2,2007-09-01 10:00:00,FB,2007,Munich
25,M4-,6:00.67,GER,3,2007-09-01 10:00:00,FB,2007,Munich
26,M4-,6:03.40,IRL,4,2007-09-01 10:00:00,FB,2007,Munich
27,M4-,6:04.75,BLR,5,2007-09-01 10:00:00,FB,2007,Munich
28,M4-,6:05.26,AUS,6,2007-09-01 10:00:00,FB,2007,Munich
29,M4-,5:54.24,NZL,1,2007-09-01 11:40:00,FA,2007,Munich
30,M4-,5:55.15,ITA,2,2007-09-01 11:40:00,FA,2007,Munich
31,M4-,5:55.49,NED,3,2007-09-01 11:40:00,FA,2007,Munich
32,M4-,5:57.00,GBR,4,2007-09-01 11:40:00,FA,2007,Munich
33,M4-,5:59.05,SLO,5,2007-09-01 11:40:00,FA,2007,Munich
34,M4-,5:59.19,FRA,6,2007-09-01 11:40:00,FA,2007,Munich
35,W4-,6:37.94,USA,1,2007-09-01 11:55:00,FA,2007,Munich
36,W4-,6:40.36,GER,2,2007-09-01 11:55:00,FA,2007,Munich
37,W4-,6:43.03,AUS,3,2007-09-01 11:55:00,FA,2007,Munich
38,W4-,6:46.55,GBR,4,2007-09-01 11:55:00,FA,2007,Munich
39,W4-,6:47.61,CHN,5,2007-09-01 11:55:00,FA,2007,Munich
40,W4-,6:52.09,ITA,6,2007-09-01 11:55:00,FA,2007,Munich
41,W4x,6:31.60,AUS,1,2007-09-02 10:30:00,FB,2007,Munich
42,W4x,6:33.90,ROU,2,2007-09-02 10:30:00,FB,2007,Munich
43,W4x,6:34.29,FRA,3,2007-09-02 10:30:00,FB,2007,Munich
44,W4x,6:38.51,RUS,4,2007-09-02 10:30:00,FB,2007,Munich
45,W4x,6:41.06,BLR,5,2007-09-02 10:30:00,FB,2007,Munich
46,W4x,6:43.73,LTU,6,2007-09-02 10:30:00,FB,2007,Munich
47,M4x,5:51.06,RUS,1,2007-09-02 10:40:00,FB,2007,Munich
48,M4x,5:52.79,EST,2,2007-09-02 10:40:00,FB,2007,Munich
49,M4x,5:53.95,USA,3,2007-09-02 10:40:00,FB,2007,Munich
50,M4x,5:55.22,AUS,4,2007-09-02 10:40:00,FB,2007,Munich
51,M4x,5:55.54,CUB,5,2007-09-02 10:40:00,FB,2007,Munich
52,M4x,5:57.43,BLR,6,2007-09-02 10:40:00,FB,2007,Munich
53,W8+,6:14.75,NED,1,2007-09-02 10:50:00,FB,2007,Munich
54,W8+,6:19.29,CHN,2,2007-09-02 10:50:00,FB,2007,Munich
55,W8+,6:21.15,NZL,3,2007-09-02 10:50:00,FB,2007,Munich
56,M8+,5:34.39,CHN,1,2007-09-02 11:00:00,FB,2007,Munich
57,M8+,5:36.30,AUS,2,2007-09-02 11:00:00,FB,2007,Munich
58,M8+,5:37.67,SUI,3,2007-09-02 11:00:00,FB,2007,Munich
59,M8+,5:41.23,NED,4,2007-09-02 11:00:00,FB,2007,Munich
60,M8+,5:41.61,FRA,5,2007-09-02 11:00:00,FB,2007,Munich
61,M8+,5:46.35,BLR,6,2007-09-02 11:00:00,FB,2007,Munich
62,M4+,6:10.36,USA,1,2007-09-02 13:00:00,FA,2007,Munich
63,M4+,6:11.17,SRB,2,2007-09-02 13:00:00,FA,2007,Munich
64,M4+,6:12.49,GER,3,2007-09-02 13:00:00,FA,2007,Munich
